feature id fc pval qval
5232 gene ENSMUSG00000077148.1 5.61628101861985 0.247758395232676 0.967521289966021
5233 gene ENSMUSG00000078546.8 2.1574993929719 0.247758395232676 0.967521289966021
5234 gene ENSMUSG00000085311.1 3.25796566401066 0.247758395232676 0.967521289966021
5235 gene ENSMUSG00000088493.1 1.89171854518836 0.247758395232676 0.967521289966021
5236 gene ENSMUSG00000093100.1 2.40858053698368 0.247758395232676 0.967521289966021
5237 gene ENSMUSG00000093306.1 5.67296034742576 0.247758395232676 0.967521289966021
5238 gene ENSMUSG00000095845.3 2.85881605352925 0.247758395232676 0.967521289966021
5239 gene ENSMUSG00000099703.6 3.17265067346867 0.247758395232676 0.967521289966021
5240 gene ENSMUSG00000103309.1 4.08259268972403 0.247758395232676 0.967521289966021
5241 gene ENSMUSG00000108652.1 1.9862163861159 0.247758395232676 0.967521289966021
5242 gene NONMMUG000838.2 2.18703511845342 0.247758395232676 0.967521289966021
5243 gene NONMMUG002950.2 2.22164263254789 0.247758395232676 0.967521289966021
5244 gene NONMMUG006198.2 2.19106151368468 0.247758395232676 0.967521289966021
5245 gene NONMMUG007359.2 2.42075866530269 0.247758395232676 0.967521289966021
5246 gene NONMMUG008445.2 1.842752697971 0.247758395232676 0.967521289966021
5247 gene NONMMUG012523.2 4.0649826470106 0.247758395232676 0.967521289966021
5248 gene NONMMUG013656.2 2.17224172039585 0.247758395232676 0.967521289966021
5249 gene NONMMUG017832.2 1.98501616195776 0.247758395232676 0.967521289966021
5250 gene NONMMUG019824.2 2.4738469369598 0.247758395232676 0.967521289966021
5251 gene NONMMUG025702.2 5.06802125755372 0.247758395232676 0.967521289966021
5252 gene NONMMUG031467.2 1.8964090063256 0.247758395232676 0.967521289966021
5253 gene NONMMUG033341.2 1.9811252762252 0.247758395232676 0.967521289966021
5254 gene NONMMUG035260.2 5.34207085531921 0.247758395232676 0.967521289966021
5255 gene NONMMUG035350.2 5.71109921049212 0.247758395232676 0.967521289966021
5256 gene NONMMUG036668.2 2.24331686521468 0.247758395232676 0.967521289966021
5257 gene NONMMUG037464.2 2.31534925842046 0.247758395232676 0.967521289966021
5258 gene NONMMUG041731.2 4.77540906532591 0.247758395232676 0.967521289966021
5259 gene NONMMUG041777.2 2.08583196700537 0.247758395232676 0.967521289966021
5260 gene NONMMUG042410.2 2.39998216702302 0.247758395232676 0.967521289966021
5261 gene NONMMUG044692.2 1.83848026441614 0.247758395232676 0.967521289966021
5262 gene NONMMUG045008.2 3.5875027361923 0.247758395232676 0.967521289966021
5263 gene NONMMUG046845.1 2.06855033762543 0.247758395232676 0.967521289966021
5264 gene NONMMUG047229.1 4.75307654980287 0.247758395232676 0.967521289966021
5265 gene NONMMUG050757.1 1.82828498126569 0.247758395232676 0.967521289966021
5266 gene NONMMUG051637.1 2.37380539926237 0.247758395232676 0.967521289966021
5267 gene NONMMUG051991.1 3.65310392223897 0.247758395232676 0.967521289966021
5268 gene NONMMUG052086.1 2.05901104846608 0.247758395232676 0.967521289966021
5269 gene NONMMUG053298.1 2.60986256985742 0.247758395232676 0.967521289966021
5270 gene NONMMUG054228.2 5.5850856648729 0.247758395232676 0.967521289966021
5271 gene NONMMUG057092.1 1.82862774829297 0.247758395232676 0.967521289966021
5272 gene NONMMUG058560.1 1.90516161579166 0.247758395232676 0.967521289966021
5273 gene NONMMUG062224.1 3.32847108056295 0.247758395232676 0.967521289966021
5274 gene NONMMUG063147.1 3.28177100384884 0.247758395232676 0.967521289966021
5275 gene NONMMUG065068.1 2.84725130726218 0.247758395232676 0.967521289966021
5276 gene NONMMUG065881.1 2.44189718380492 0.247758395232676 0.967521289966021
5277 gene NONMMUG067766.1 2.11348043888467 0.247758395232676 0.967521289966021
5278 gene NONMMUG074759.1 1.82834329698701 0.247758395232676 0.967521289966021
5279 gene NONMMUG075872.1 4.94786502868899 0.247758395232676 0.967521289966021
5280 gene NONMMUG076852.1 2.61054707347794 0.247758395232676 0.967521289966021
5281 gene NONMMUG079072.1 3.38088311467851 0.247758395232676 0.967521289966021
5282 gene NONMMUG079835.1 4.01428313162326 0.247758395232676 0.967521289966021
5283 gene NONMMUG080127.1 2.15302102791161 0.247758395232676 0.967521289966021
5284 gene NONMMUG080512.1 2.26855613352105 0.247758395232676 0.967521289966021
5285 gene NONMMUG082660.1 2.91252833074803 0.247758395232676 0.967521289966021
5286 gene NONMMUG083055.1 1.9275894120603 0.247758395232676 0.967521289966021
5287 gene NONMMUG085274.1 1.83271910222923 0.247758395232676 0.967521289966021
5288 gene NONMMUG085283.1 4.68255466154414 0.247758395232676 0.967521289966021
5289 gene NONMMUG086514.1 2.04705175791457 0.247758395232676 0.967521289966021
5290 gene NONMMUG093029.1 3.40981686595672 0.247758395232676 0.967521289966021
5291 gene NONMMUG094830.1 2.16829601659166 0.247758395232676 0.967521289966021
5292 gene NONMMUG095333.1 3.07160341717415 0.247758395232676 0.967521289966021
5293 gene NONMMUG096043.1 3.7125065605409 0.247758395232676 0.967521289966021
5294 gene ENSMUSG00000023984.17 2.1383923102566 0.247758395232676 0.967521289966021
5295 gene ENSMUSG00000035459.17 2.18718398399768 0.247758395232676 0.967521289966021
5296 gene ENSMUSG00000073374.3 4.41324438994396 0.247758395232676 0.967521289966021
5297 gene NONMMUG000966.3 2.13166319416679 0.247758395232676 0.967521289966021
5298 gene NONMMUG010041.2 2.58102046695657 0.247758395232676 0.967521289966021
5299 gene NONMMUG017731.2 4.58386422934507 0.247758395232676 0.967521289966021
5300 gene NONMMUG024834.2 5.46571994793769 0.247758395232676 0.967521289966021
5301 gene NONMMUG034408.2 1.93949394717741 0.247758395232676 0.967521289966021
5302 gene NONMMUG079203.1 4.76390694447779 0.247758395232676 0.967521289966021
5303 gene NONMMUG094488.1 1.91624868464843 0.247758395232676 0.967521289966021
5304 gene ENSMUSG00000027612.7 2.6860656775369 0.247758395232676 0.967521289966021
5305 gene NONMMUG007695.2 4.08111584815361 0.247758395232676 0.967521289966021
5306 gene NONMMUG025500.2 4.01302446499211 0.247758395232676 0.967521289966021
5307 gene NONMMUG035375.2 1.63271601845301 0.247765084545631 0.967521289966021
5308 gene ENSMUSG00000045273.8 0.500772664136241 0.247791677468168 0.967521289966021
5309 gene ENSMUSG00000106110.1 2.01164442650734 0.247800714912614 0.967521289966021
5310 gene NONMMUG075371.1 2.62252946898451 0.247802243869222 0.967521289966021
5311 gene ENSMUSG00000039844.19 0.294553596401795 0.247813946771945 0.967521289966021
5312 gene NONMMUG006506.2 1.90802229178218 0.247858477165354 0.967521289966021
5313 gene ENSMUSG00000063564.13 1.87835222405655 0.247865242943377 0.967521289966021
5314 gene ENSMUSG00000022247.12 0.425700665384712 0.247879728674697 0.967521289966021
5315 gene ENSMUSG00000099284.1 1.85523400206848 0.247881870557806 0.967521289966021
5316 gene ENSMUSG00000104571.1 2.08411765652698 0.247917383258473 0.967521289966021
5317 gene ENSMUSG00000023026.16 0.516668649908501 0.247922472913009 0.967521289966021
5318 gene NONMMUG065951.1 1.65149673855828 0.247934777634662 0.967521289966021
5319 gene NONMMUG018621.2 4.46817680422939 0.247936600664569 0.967521289966021
5320 gene NONMMUG074222.1 3.00614527611932 0.24799389024242 0.967521289966021
5321 gene NONMMUG062960.1 4.99152738302757 0.248001466749066 0.967521289966021
5322 gene NONMMUG067718.1 1.68983452373257 0.248004704423199 0.967521289966021
5323 gene NONMMUG016143.2 3.29164728084549 0.248009103520834 0.967521289966021
5324 gene ENSMUSG00000081769.9 3.82436953336147 0.248010414496952 0.967521289966021
5325 gene NONMMUG075486.1 2.05025871978779 0.248094498804114 0.967521289966021
5326 gene NONMMUG025211.2 2.14339997807095 0.248215493809034 0.967521289966021
5327 gene ENSMUSG00000026235.14 4.07484540863434 0.248217492532146 0.967521289966021
5328 gene NONMMUG015490.2 2.98764085471939 0.248246880055141 0.967521289966021
5329 gene ENSMUSG00000043346.8 1.49806719242299 0.248328211187403 0.967521289966021
5330 gene ENSMUSG00000107197.1 2.61142260811798 0.24840182187393 0.967521289966021
5331 gene ENSMUSG00000029104.15 0.682195229270181 0.248486817114397 0.967521289966021
5332 gene ENSMUSG00000020078.16 7.77374148661 0.248572903471293 0.967521289966021
5333 gene NONMMUG050203.1 2.22905431308617 0.248666607092045 0.967521289966021
5334 gene ENSMUSG00000001674.11 0.514759154841527 0.248700418928766 0.967521289966021
5335 gene ENSMUSG00000045087.8 3.4722914695253 0.248730219379492 0.967521289966021
5336 gene ENSMUSG00000034997.5 0.44712075755907 0.24873117398161 0.967521289966021
5337 gene ENSMUSG00000026535.9 0.383554437614927 0.24875344224307 0.967521289966021
5338 gene NONMMUG019901.2 3.52182476971849 0.248779397440603 0.967521289966021
5339 gene NONMMUG017937.2 2.20064877666685 0.24878465203303 0.967521289966021
5340 gene NONMMUG094838.1 2.7905721392278 0.248801448301516 0.967521289966021
5341 gene NONMMUG060703.1 3.39164163583097 0.248812910423517 0.967521289966021
5342 gene NONMMUG018925.2 0.58430641500257 0.248871736924516 0.967521289966021
5343 gene NONMMUG096210.1 1.8157882713811 0.2488850289298 0.967521289966021
5344 gene NONMMUG071231.1 5.44180682186749 0.248895992498746 0.967521289966021
5345 gene NONMMUG067702.1 3.63697111391423 0.248907880396587 0.967521289966021
5346 gene NONMMUG009322.2 4.85357976360383 0.248914290134897 0.967521289966021
5347 gene NONMMUG016190.2 4.21145133572253 0.24892653736064 0.967521289966021
5348 gene NONMMUG000388.2 0.624282452357955 0.248990969988895 0.967521289966021
5349 gene ENSMUSG00000043535.13 0.638945818799147 0.249014412913248 0.967521289966021
5350 gene ENSMUSG00000004264.17 0.593524121255132 0.249025635428223 0.967521289966021
5351 gene NONMMUG031635.2 4.41854817950064 0.249029596803695 0.967521289966021
5352 gene NONMMUG082540.1 2.86723880466507 0.249071631170016 0.967521289966021
5353 gene ENSMUSG00000090624.1 2.30501468001144 0.249092312458852 0.967521289966021
5354 gene NONMMUG051205.1 1.81780103345223 0.249127919017584 0.967521289966021
5355 gene NONMMUG002457.2 1.87266383326542 0.249146522351633 0.967521289966021
5356 gene ENSMUSG00000030924.16 2.60527683802914 0.249148479453513 0.967521289966021
5357 gene NONMMUG019958.2 2.35972019484264 0.249200586081077 0.967521289966021
5358 gene NONMMUG032478.2 1.84139722454344 0.249220914666257 0.967521289966021
5359 gene NONMMUG011934.2 2.2071253112477 0.249223543469051 0.967521289966021
5360 gene ENSMUSG00000035247.16 0.728292270415752 0.24928456535315 0.967521289966021
5361 gene NONMMUG011799.2 7.61049779440902 0.249349078224274 0.967521289966021
5362 gene ENSMUSG00000020857.11 0.273944015647642 0.249406793955539 0.967521289966021
5363 gene NONMMUG033058.2 2.6318441068326 0.249441489633334 0.967521289966021
5364 gene NONMMUG024724.2 4.21168494729335 0.249474186327838 0.967521289966021
5365 gene NONMMUG052700.1 1.94361329255995 0.249478568624029 0.967521289966021
5366 gene ENSMUSG00000064267.13 0.495491985704311 0.249582161897464 0.967521289966021
5367 gene NONMMUG043910.2 2.61959907361821 0.249584788833225 0.967521289966021
5368 gene ENSMUSG00000025860.15 2.33397266024978 0.249622021509342 0.967521289966021
5369 gene NONMMUG034311.2 2.80531472650784 0.249671127392768 0.967521289966021
5370 gene ENSMUSG00000045216.7 1.84523984303944 0.249698912865418 0.967521289966021
5371 gene ENSMUSG00000032381.5 0.434344763011488 0.249759562525131 0.967521289966021
5372 gene ENSMUSG00000014444.17 0.455799573660845 0.249774225805541 0.967521289966021
5373 gene NONMMUG003685.2 0.613840681624481 0.249780278423972 0.967521289966021
5374 gene NONMMUG013604.2 1.98672607758264 0.249827005275243 0.967521289966021
5375 gene NONMMUG032779.2 0.767323877645341 0.24985226335653 0.967521289966021
5376 gene NONMMUG069839.1 2.36985144075525 0.249869544805315 0.967521289966021
5377 gene NONMMUG066827.1 1.53890053370725 0.249977934188997 0.967521289966021
5378 gene NONMMUG093461.1 3.2596504672503 0.249982435811729 0.967521289966021
5379 gene NONMMUG038141.2 0.60594376577129 0.24999810193848 0.967521289966021
5380 gene NONMMUG020538.2 2.17918547109973 0.250032449541369 0.967521289966021
5381 gene ENSMUSG00000050312.11 0.36998682130375 0.250053579943396 0.967521289966021
5382 gene NONMMUG039434.2 1.96901480750055 0.250069725326451 0.967521289966021
5383 gene NONMMUG014796.2 7.15670810160568 0.250082094261774 0.967521289966021
5384 gene ENSMUSG00000086714.1 2.20780305099863 0.250111352469232 0.967521289966021
5385 gene NONMMUG075132.2 2.20512305644527 0.250148128863555 0.967521289966021
5386 gene NONMMUG045627.2 1.77524306462634 0.250154980469415 0.967521289966021
5387 gene NONMMUG013145.2 2.37888295795754 0.250237977675402 0.967521289966021
5388 gene NONMMUG001251.2 2.42254493741015 0.250266802315995 0.967521289966021
5389 gene ENSMUSG00000030966.13 0.413366071506984 0.250305906496794 0.967521289966021
5390 gene NONMMUG031393.2 3.94881011404967 0.250339095897556 0.967521289966021
5391 gene ENSMUSG00000090114.1 0.718281955766144 0.250350724247152 0.967521289966021
5392 gene ENSMUSG00000024665.7 0.582692721610285 0.250362252301791 0.967521289966021
5393 gene ENSMUSG00000041997.16 1.72949961533939 0.250366943502812 0.967521289966021
5394 gene ENSMUSG00000001017.15 3.9861570599508 0.250380615521114 0.967521289966021
5395 gene NONMMUG045655.2 0.430067436807858 0.250395006771013 0.967521289966021
5396 gene NONMMUG042162.2 4.09671169315427 0.250437707349514 0.967521289966021
5397 gene NONMMUG092731.1 3.18028193780744 0.25044956527372 0.967521289966021
5398 gene NONMMUG082684.1 2.34913582748296 0.250508452948704 0.967521289966021
5399 gene NONMMUG091922.1 2.25340499948288 0.250512982967038 0.967521289966021
5400 gene ENSMUSG00000011960.12 1.98141869318941 0.25053549401282 0.967521289966021
5401 gene ENSMUSG00000056486.18 1.86854698374857 0.250585049218136 0.967521289966021
5402 gene ENSMUSG00000001525.10 0.108126465519418 0.250589994556846 0.967521289966021
5403 gene ENSMUSG00000095597.2 0.354481527307267 0.250617793469861 0.967521289966021
5404 gene NONMMUG044278.2 1.28910942451651 0.250624858223663 0.967521289966021
5405 gene ENSMUSG00000057219.11 0.576669076862467 0.250638619169207 0.967521289966021
5406 gene NONMMUG031560.2 0.48452929732501 0.250680682607517 0.967521289966021
5407 gene NONMMUG052126.1 2.30728727151668 0.250685440429547 0.967521289966021
5408 gene NONMMUG044262.2 2.44931771510271 0.250700243355114 0.967521289966021
5409 gene ENSMUSG00000081378.1 0.321592539432807 0.250705407706872 0.967521289966021
5410 gene NONMMUG037939.2 2.29068724769856 0.250718056770185 0.967521289966021
5411 gene ENSMUSG00000066900.11 0.462394353474022 0.250727464270785 0.967521289966021
5412 gene NONMMUG044362.2 4.85671191529695 0.250757197641787 0.967521289966021
5413 gene NONMMUG050647.1 1.96789969705321 0.250768422505781 0.967521289966021
5414 gene NONMMUG044781.2 2.5131047284059 0.250863638487345 0.967521289966021
5415 gene NONMMUG004085.2 2.21458859794279 0.250865675144412 0.967521289966021
5416 gene ENSMUSG00000084748.1 2.72973171475782 0.250891735444628 0.967521289966021
5417 gene NONMMUG063163.1 1.91731086110944 0.250914038271235 0.967521289966021
5418 gene ENSMUSG00000089715.12 2.32606304697443 0.250979736678543 0.967521289966021
5419 gene NONMMUG030010.2 1.6288267284298 0.250997446498361 0.967521289966021
5420 gene NONMMUG013327.2 2.21285951043474 0.251008276690406 0.967521289966021
5421 gene NONMMUG058173.1 1.92561790411101 0.25107546147807 0.967521289966021
5422 gene ENSMUSG00000079109.11 1.61277941275967 0.251122849375854 0.967521289966021
5423 gene ENSMUSG00000037017.15 2.42032712153203 0.251128407745575 0.967521289966021
5424 gene NONMMUG089807.1 3.10590349077232 0.251179830434917 0.967521289966021
5425 gene ENSMUSG00000116226.1 2.96417699570747 0.251203969039954 0.967521289966021
5426 gene ENSMUSG00000059602.14 2.10963556630625 0.251226028202079 0.967521289966021
5427 gene NONMMUG093525.1 0.418886122439159 0.251243017706128 0.967521289966021
5428 gene ENSMUSG00000031697.12 1.69724662816011 0.251260182961475 0.967521289966021
5429 gene ENSMUSG00000031751.14 0.576271164805173 0.251328653775043 0.967521289966021
5430 gene ENSMUSG00000115497.1 3.06986710552741 0.251366942782691 0.967521289966021
5431 gene NONMMUG030886.2 0.484233947152996 0.251466995839429 0.967521289966021
5432 gene NONMMUG039436.2 2.00678940336067 0.251491793299767 0.967521289966021
5433 gene NONMMUG050061.1 1.59976136551495 0.251515934393834 0.967521289966021
5434 gene NONMMUG010125.2 2.76400461691246 0.251518164906877 0.967521289966021
5435 gene ENSMUSG00000098021.2 2.05229089720076 0.25152930758627 0.967521289966021
5436 gene ENSMUSG00000110787.1 2.19534502914623 0.251543828170745 0.967521289966021
5437 gene NONMMUG035801.2 4.03457988734188 0.251555099987636 0.967521289966021
5438 gene ENSMUSG00000047518.3 2.36087482106169 0.25157531574652 0.967521289966021
5439 gene ENSMUSG00000098308.1 1.86471937569735 0.251635265292603 0.967521289966021
5440 gene ENSMUSG00000021638.12 4.00881889330043 0.251704507785851 0.967521289966021
5441 gene NONMMUG031961.2 1.95360275357692 0.251830845881692 0.967521289966021
5442 gene ENSMUSG00000025380.2 4.55604078723083 0.25183312349236 0.967521289966021
5443 gene NONMMUG083442.1 2.37149224385581 0.251872144196854 0.967521289966021
5444 gene NONMMUG000866.2 1.65804014515516 0.251907325303715 0.967521289966021
5445 gene NONMMUG078045.1 1.47504169948236 0.251936202790432 0.967521289966021
5446 gene NONMMUG040026.2 0.666126392974212 0.251941537997221 0.967521289966021
5447 gene ENSMUSG00000062014.13 0.226587533082747 0.251983502444838 0.967521289966021
5448 gene NONMMUG021197.2 0.735945362036617 0.251990763438399 0.967521289966021
5449 gene NONMMUG092228.1 2.61980993083172 0.252108853030082 0.967521289966021
5450 gene NONMMUG054463.1 1.97195794720073 0.25220295659169 0.967521289966021
5451 gene ENSMUSG00000063696.7 0.206512708771134 0.252229870373948 0.967521289966021
5452 gene NONMMUG034243.2 3.2372386484989 0.252277875407226 0.967521289966021
5453 gene ENSMUSG00000087006.3 0.530428337548589 0.252320122855875 0.967521289966021
5454 gene NONMMUG062178.1 1.86640666914526 0.252339740844844 0.967521289966021
5455 gene NONMMUG033787.2 1.5031168881237 0.252353905701734 0.967521289966021
5456 gene ENSMUSG00000107430.1 0.610417548650851 0.252411623573552 0.967521289966021
5457 gene NONMMUG006754.2 2.02983661338623 0.252423701470195 0.967521289966021
5458 gene NONMMUG015841.2 1.85527054107 0.252474255714688 0.967521289966021
5459 gene ENSMUSG00000029649.10 2.48562484623467 0.252530378829815 0.967521289966021
5460 gene ENSMUSG00000020029.6 1.76895040806226 0.252541817700145 0.967521289966021
5461 gene ENSMUSG00000055053.18 0.561919656918267 0.252582328211064 0.967521289966021
5462 gene NONMMUG012273.2 2.00561950990292 0.252616182676669 0.967521289966021
5463 gene NONMMUG019232.2 2.18142312452692 0.252627363968759 0.967521289966021
5464 gene NONMMUG002528.2 2.86688081920412 0.252755806716947 0.967521289966021
5465 gene ENSMUSG00000040865.15 0.685524040482617 0.252778101410716 0.967521289966021
5466 gene ENSMUSG00000021497.10 0.532046631043647 0.252801564036685 0.967521289966021
5467 gene NONMMUG026239.2 2.39563544293004 0.252810416778667 0.967521289966021
5468 gene ENSMUSG00000032959.12 0.334575176665972 0.252926049664829 0.967521289966021
5469 gene ENSMUSG00000031935.9 0.715798313777891 0.252961490794805 0.967521289966021
5470 gene NONMMUG032187.2 3.32323435783985 0.252977782011048 0.967521289966021
5471 gene ENSMUSG00000018986.10 0.394485047740374 0.252980065109892 0.967521289966021
5472 gene ENSMUSG00000074646.10 2.36769837778508 0.252984480795854 0.967521289966021
5473 gene ENSMUSG00000038344.14 1.26029002667534 0.253051187293041 0.967521289966021
5474 gene ENSMUSG00000029196.9 2.1446188020673 0.253164945175809 0.967521289966021
5475 gene ENSMUSG00000083992.1 0.442307911676845 0.2531935661895 0.967521289966021
5476 gene NONMMUG029385.2 2.33864560109014 0.253197824786784 0.967521289966021
5477 gene NONMMUG044698.2 0.404255248301821 0.253256100726922 0.967521289966021
5478 gene NONMMUG028255.2 1.58176584866603 0.253273076041468 0.967521289966021
5479 gene ENSMUSG00000089657.1 2.70096456345588 0.25328368646825 0.967521289966021
5480 gene NONMMUG063165.1 0.531352033606999 0.253424068207294 0.967521289966021
5481 gene NONMMUG019961.2 5.23326197899163 0.253438203683146 0.967521289966021
5482 gene ENSMUSG00000003813.15 0.307767508932258 0.253517725977848 0.967521289966021
5483 gene ENSMUSG00000031626.17 1.43852051081215 0.253555982315358 0.967521289966021
5484 gene NONMMUG034889.3 4.56195283229731 0.253556565450303 0.967521289966021
5485 gene ENSMUSG00000105810.1 2.18931033662428 0.253601087794656 0.967521289966021
5486 gene NONMMUG070090.1 2.18931033662428 0.253601087794656 0.967521289966021
5487 gene ENSMUSG00000058558.12 0.51730260303737 0.253620458957777 0.967521289966021
5488 gene NONMMUG015162.2 2.05862037686211 0.253710382158621 0.967521289966021
5489 gene ENSMUSG00000064582.1 1.68309425212262 0.253895062620689 0.967521289966021
5490 gene NONMMUG060966.2 2.17690989132052 0.253908892599944 0.967521289966021
5491 gene ENSMUSG00000047407.17 0.602834894125064 0.253941725013645 0.967521289966021
5492 gene NONMMUG006820.2 3.50550580376535 0.253949515770452 0.967521289966021
5493 gene ENSMUSG00000028221.3 0.642363148377823 0.253951222853623 0.967521289966021
5494 gene NONMMUG091916.1 2.1809381816925 0.254012609061241 0.967521289966021
5495 gene ENSMUSG00000020363.6 2.74679554988718 0.254013077335204 0.967521289966021
5496 gene ENSMUSG00000022124.15 1.41599782139103 0.254027638665602 0.967521289966021
5497 gene ENSMUSG00000079017.3 0.484098602242612 0.254029428780054 0.967521289966021
5498 gene ENSMUSG00000029919.5 1.80082928109219 0.254042788390315 0.967521289966021
5499 gene NONMMUG020586.2 1.59385097855025 0.254047202755568 0.967521289966021
5500 gene ENSMUSG00000109279.1 1.8217919596809 0.254052115002652 0.967521289966021
5501 gene NONMMUG036369.2 2.47701258798627 0.254061139859369 0.967521289966021
5502 gene ENSMUSG00000059475.13 0.521937997217331 0.254074590765479 0.967521289966021
5503 gene NONMMUG000625.2 2.48241906551894 0.254092941135446 0.967521289966021
5504 gene ENSMUSG00000022812.13 0.504817137628724 0.254098356042941 0.967521289966021
5505 gene NONMMUG093055.1 0.268585773995281 0.254102728612077 0.967521289966021
5506 gene ENSMUSG00000036551.6 2.70879758383513 0.254107234047471 0.967521289966021
5507 gene NONMMUG009438.2 1.95425863259893 0.25411394982769 0.967521289966021
5508 gene NONMMUG024287.2 1.86797999282721 0.254171546834756 0.967521289966021
5509 gene NONMMUG040165.2 2.14008020430034 0.254195416223646 0.967521289966021
5510 gene ENSMUSG00000020349.4 0.720970750800746 0.254237978650038 0.967521289966021
5511 gene ENSMUSG00000031878.18 1.8497135849675 0.254261871097821 0.967521289966021
5512 gene NONMMUG031773.2 2.7946077345778 0.2542670529041 0.967521289966021
5513 gene NONMMUG001019.2 4.06661803743382 0.254278173457231 0.967521289966021
5514 gene NONMMUG034466.2 1.5201756281981 0.254292473877566 0.967521289966021
5515 gene NONMMUG035332.2 3.8411142994415 0.254317071427216 0.967521289966021
5516 gene NONMMUG021560.2 1.87927382880445 0.254384149981503 0.967521289966021
5517 gene NONMMUG056357.1 2.97392684806412 0.254396427202898 0.967521289966021
5518 gene ENSMUSG00000026095.15 1.84066823797016 0.254580517795937 0.967521289966021
5519 gene NONMMUG042317.3 2.16088448034344 0.254584949782708 0.967521289966021
5520 gene NONMMUG004897.2 2.85047631610303 0.254658638894146 0.967521289966021
5521 gene NONMMUG028813.2 0.310062351829872 0.254689518988712 0.967521289966021
5522 gene NONMMUG051837.1 2.25210056084489 0.254826353393522 0.967521289966021
5523 gene NONMMUG034371.2 1.88665548410291 0.254905383581665 0.967521289966021
5524 gene NONMMUG051213.1 4.69132109852404 0.254931843807077 0.967521289966021
5525 gene NONMMUG064016.1 2.11940588930605 0.254957189979582 0.967521289966021
5526 gene ENSMUSG00000030406.7 4.76221821812239 0.254975652796545 0.967521289966021
5527 gene NONMMUG021281.2 0.543661896264299 0.25517192889592 0.967521289966021
5528 gene NONMMUG094506.1 1.98770382277745 0.255224173292762 0.967521289966021
5529 gene NONMMUG020342.2 3.11047735325526 0.255282884375274 0.967521289966021
5530 gene NONMMUG004868.2 1.73707852085952 0.255415924048837 0.967521289966021
5531 gene NONMMUG021784.2 1.48916519071465 0.255430801126842 0.967521289966021
5532 gene NONMMUG077927.1 1.89489287955636 0.255472385563224 0.967521289966021
5533 gene NONMMUG000362.2 1.55001895451019 0.255483490536717 0.967521289966021
5534 gene ENSMUSG00000061167.9 0.402538036247557 0.25548421236507 0.967521289966021
5535 gene NONMMUG048685.1 7.48081852803772 0.255488268563375 0.967521289966021
5536 gene NONMMUG053990.1 1.94778097244896 0.255499732075125 0.967521289966021
5537 gene NONMMUG048294.1 2.18173857953931 0.255523022204809 0.967521289966021
5538 gene ENSMUSG00000009013.5 0.27833770753484 0.255709913258251 0.967521289966021
5539 gene ENSMUSG00000017478.15 0.674531132908855 0.255754348885129 0.967521289966021
5540 gene ENSMUSG00000025940.6 0.343439027313613 0.255786319403976 0.967521289966021
5541 gene NONMMUG083592.2 2.68276406606582 0.255862904967625 0.967521289966021
5542 gene ENSMUSG00000028995.14 0.563312509464692 0.255875859952058 0.967521289966021
5543 gene ENSMUSG00000026126.15 3.98313495323777 0.255934592657249 0.967521289966021
5544 gene NONMMUG012819.2 2.8599652093331 0.255956318374091 0.967521289966021
5545 gene NONMMUG088099.1 2.14470354337149 0.255993568710702 0.967521289966021
5546 gene NONMMUG039733.2 0.310267744386566 0.256053428234416 0.967521289966021
5547 gene NONMMUG045844.2 2.93425622462374 0.256160008759477 0.967521289966021
5548 gene ENSMUSG00000000959.7 0.668173908280734 0.256219073520653 0.967521289966021
5549 gene NONMMUG092452.1 0.731971138772927 0.256312403035158 0.967521289966021
5550 gene ENSMUSG00000009575.14 0.268134528515004 0.256378386945042 0.967521289966021
5551 gene ENSMUSG00000025586.17 0.650373650465854 0.256395367379487 0.967521289966021
5552 gene NONMMUG013164.2 1.9074717293898 0.256467054217356 0.967521289966021
5553 gene ENSMUSG00000026313.16 0.677565975805781 0.256476946101525 0.967521289966021
5554 gene ENSMUSG00000115649.1 2.00646249226663 0.256497792729299 0.967521289966021
5555 gene NONMMUG093967.1 1.73484602441021 0.256539248097906 0.967521289966021
5556 gene ENSMUSG00000049295.17 2.05997986509899 0.256559614304846 0.967521289966021
5557 gene NONMMUG042815.2 2.37854939318693 0.25663043679041 0.967521289966021
5558 gene ENSMUSG00000074564.3 1.77812869518028 0.256636291763849 0.967521289966021
5559 gene NONMMUG053364.1 2.52561352044963 0.256637040313946 0.967521289966021
5560 gene ENSMUSG00000063851.12 1.84539688708484 0.256644766965131 0.967521289966021
5561 gene NONMMUG047392.2 2.08758326127816 0.256667323036989 0.967521289966021
5562 gene ENSMUSG00000068284.14 0.275196974217242 0.256672870562294 0.967521289966021
5563 gene ENSMUSG00000036330.12 3.86167720711841 0.256689112800272 0.967521289966021
5564 gene NONMMUG044433.2 2.83538241579146 0.256733193185211 0.967521289966021
5565 gene NONMMUG038749.2 1.74791643683032 0.256748139412793 0.967521289966021
5566 gene NONMMUG089056.1 2.15186143473386 0.256752669309397 0.967521289966021
5567 gene ENSMUSG00000083875.1 2.28080664077022 0.256781354130337 0.967521289966021
5568 gene ENSMUSG00000020605.9 1.45273192916051 0.256785713045965 0.967521289966021
5569 gene ENSMUSG00000025172.2 3.05884652648693 0.256786794481399 0.967521289966021
5570 gene ENSMUSG00000004268.11 2.3414728019277 0.25695786623505 0.967521289966021
5571 gene NONMMUG011220.2 2.31771893999915 0.257022482258729 0.967521289966021
